# fixture	terminal_marker	case_id	reason
# Typed-terminal (--backend mir) contract for corpus rows dispositioned
# accepted-typed-reject / nonproduction-future-evidence (M10b-I0-R0).
# The VM lane's acceptance of these rows came from retired machinery;
# the sole source-backed route must reject each with the pinned typed
# terminal marker (substring of combined output, nonzero exit required).
# Held rows pending owner decision (stay parity_gate=not-run):
#   selfhost_parse_program2_loop_if_return_local_min  (accepted->typed-freeze)
#   cond_truthiness_value                            (if/else local-write gap)
#   cond_truthiness_null                             (vm/error marker, weak)
apps/tests/phase29bq_selfhost_blocker_scan_with_quote_loop_full_min.hako	callable-loop/route-not-front-selected	selfhost_scan_with_quote_loop_full_min	selfhost scan_with_quote loop full shape (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_usingcollector_loop_full_min.hako	mir/main-import-view/selected-header-missing	selfhost_usingcollector_loop_full_min	selfhost UsingCollector.collect loop full shape (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_peek_parse_min.hako	callable-loop-handoff/incomplete-binding-coverage	selfhost_peek_parse_min	selfhost peek parse minimal loop(cond) shape
apps/tests/phase29bq_selfhost_blocker_bundle_resolver_min.hako	mir/normal-root/consume	selfhost_bundle_resolver_min	selfhost BundleResolver.resolve minimal loop(cond) shape (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_scan_ident_min.hako	mir/callable-main/qualified-preflight	selfhost_scan_ident_min	selfhost scan_ident minimal loop(cond) shape (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_return_continue_hetero_min.hako	mir/callable-main/qualified-preflight	return_continue_hetero	if-else-if chain with nested return in continue-only loop (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_breakfinder_parse_int_min.hako	mir/main-import-view/selected-header-missing	selfhost_breakfinder_parse_int_min	selfhost BreakFinderBox._parse_int else-only return (loop-cond, shadow adopt)
apps/tests/phase29bq_selfhost_blocker_parse_try_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_try_min	selfhost parse_try minimal loop(true) + break + block (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_parse_map_min.hako	callable-loop/composite/source-target	selfhost_parse_map_min	selfhost parse_map minimal loop(cond) shape
apps/tests/phase29bq_selfhost_blocker_parse_block_expr_min.hako	callable-loop/composite/source-target	selfhost_parse_block_expr_min	selfhost parse_block_expr minimal loop(cond) shape (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_parse_term2_min.hako	callable-loop/composite/source-target	selfhost_parse_term2_min	selfhost parse_term2 loop(true) break-only shape (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_parse_program2_ws_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_program2_ws_min	selfhost parse_program2 ws_init loop(cond)+print (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_parse_program2_ws_or_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_program2_ws_or_min	selfhost parse_program2 whitespace OR chain (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_parse_program2_ws_loopcount_continue_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_program2_ws_loopcount_continue_min	selfhost parse_program2 ws loopcount + whitespace continue (shadow adopt)
apps/tests/phase29bq_selfhost_blocker_parse_program2_prelude1_ws_loop_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_program2_prelude1_ws_loop_min	selfhost parse_program2 prelude1 + ws loop
apps/tests/phase29bq_selfhost_blocker_parse_program2_prelude2_depth_ws_loop_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_program2_prelude2_depth_ws_loop_min	selfhost parse_program2 prelude2 depth + ws loop
apps/tests/phase29bq_selfhost_blocker_parse_program2_cond_and_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_program2_cond_and_min	selfhost parse_program2 AND + substring cond minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_effect_if_min.hako	callable-loop/route-not-front-selected	selfhost_parse_program2_effect_if_min	selfhost parse_program2 effectful if (print) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_bool_or_mod_min.hako	callable-loop/route-not-front-selected	selfhost_parse_program2_bool_or_mod_min	selfhost parse_program2 bool-or + mod minimal
apps/tests/phase29bq_selfhost_blocker_parse_using_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_using_min	selfhost parse_using dotted-name loop(true)
apps/tests/phase29bq_selfhost_blocker_parse_stmt_skipws_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_stmt_skipws_min	selfhost parse_stmt skip_ws loop(cond) else-break
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_min	selfhost parse_program2 nested loop(cond)
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_return_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_return_min	selfhost parse_program2 nested loop if-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_return_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_return_min	selfhost parse_program2 nested loop if-else-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_return_var_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_return_var_min	selfhost parse_program2 nested loop if-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_return_local_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_return_local_min	selfhost parse_program2 nested loop if-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_return_var_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_return_var_min	selfhost parse_program2 nested loop if-else-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_return_local_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_return_local_min	selfhost parse_program2 nested loop if-else-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_if_return_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_if_return_min	selfhost parse_program2 nested loop if-else-if return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_if_else_return_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_if_else_return_min	selfhost parse_program2 nested loop if-else-if-else return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_fallthrough_join_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_fallthrough_join_min	selfhost parse_program2 nested loop if-fallthrough join minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_min	selfhost parse_program2 nested loop if-else fallthrough join minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_var_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_var_min	selfhost parse_program2 nested loop if-else fallthrough join return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_local_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_local_min	selfhost parse_program2 nested loop if-else fallthrough join return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_else_return_blockexpr_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_else_return_blockexpr_min	selfhost parse_program2 nested loop if-else fallthrough join else-return blockexpr minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_else_return_blockexpr_var_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_else_return_blockexpr_var_min	selfhost parse_program2 nested loop if-else fallthrough join else-return blockexpr(var) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_else_return_local_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_else_return_local_min	selfhost parse_program2 nested loop if-else fallthrough join else-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_min	selfhost parse_program2 nested loop if-else fallthrough join return blockexpr minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_local_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_local_min	selfhost parse_program2 nested loop if-else fallthrough join return blockexpr local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_local2_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_local2_min	selfhost parse_program2 nested loop if-else fallthrough join return blockexpr local2 minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_var_blockexpr_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_var_blockexpr_min	selfhost parse_program2 nested loop if-else fallthrough join return var (from blockexpr) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_local_blockexpr_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_local_blockexpr_min	selfhost parse_program2 nested loop if-else fallthrough join return local (from blockexpr) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_blockexpr_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_blockexpr_min	selfhost parse_program2 nested loop if-else fallthrough join return blockexpr(blockexpr) minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_var_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_nested_loop_if_else_fallthrough_join_return_blockexpr_var_min	selfhost parse_program2 nested loop if-else fallthrough join return blockexpr(var) minimal
apps/tests/phase29bq_selfhost_blocker_parser_stmt_equals_min.hako	mir/main-qualified-recipe/relation-missing	selfhost_parser_stmt_equals_min	selfhost ParserStmtBox.equals minimal return true
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_loop_min	selfhost parse_program2 loop-only (nested loop depth<=1)
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_fallthrough_join_min.hako	callable-loop/route-not-front-selected	selfhost_parse_program2_loop_if_fallthrough_join_min	selfhost parse_program2 loop if-fallthrough join minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_return_min.hako	plan/freeze:contract	selfhost_parse_program2_loop_if_return_min	selfhost parse_program2 loop if-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_return_var_min.hako	plan/freeze:contract	selfhost_parse_program2_loop_if_return_var_min	selfhost parse_program2 loop if-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_continue_if_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_parse_program2_loop_continue_if_min	selfhost parse_program2 loop continue-if minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_return_min.hako	callable-loop-handoff/carrier-cardinality	selfhost_parse_program2_loop_if_else_return_min	selfhost parse_program2 loop if-else-return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_return_var_min.hako	callable-loop-handoff/carrier-cardinality	selfhost_parse_program2_loop_if_else_return_var_min	selfhost parse_program2 loop if-else-return var minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_return_local_min.hako	callable-loop-handoff/carrier-cardinality	selfhost_parse_program2_loop_if_else_return_local_min	selfhost parse_program2 loop if-else-return local minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_if_return_min.hako	callable-loop-handoff/carrier-cardinality	selfhost_parse_program2_loop_if_else_if_return_min	selfhost parse_program2 loop if-else-if return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_loop_if_else_if_else_return_min.hako	callable-loop-handoff/carrier-cardinality	selfhost_parse_program2_loop_if_else_if_else_return_min	selfhost parse_program2 loop if-else-if-else return minimal
apps/tests/phase29bq_selfhost_blocker_parse_program2_guard_prog_numeric_parse_loop_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_program2_guard_prog_numeric_parse_loop_min	selfhost parse_program2 guard_prog numeric parse loop
apps/tests/phase29bq_selfhost_blocker_read_next_number_literal_staged_loop_break_min.hako	mir/main-import-view/selected-header-missing	selfhost_read_next_number_literal_staged_loop_break_min	read_next_number_literal-style staged scanner loop with conditional break
apps/tests/phase29bq_selfhost_blocker_read_number_sign_break_fullish_min.hako	mir/main-import-view/selected-header-missing	selfhost_read_number_sign_break_fullish_min	read_next_number_literal full-ish optional sign loop with break and negative post-branch
apps/tests/phase29bq_selfhost_blocker_read_number_decimal_exponent_min.hako	mir/main-import-view/selected-header-missing	selfhost_read_number_decimal_exponent_min	read_next_number_literal decimal and exponent staged scanner loops
apps/tests/phase29bq_selfhost_blocker_scanner_multi_exit_min.hako	mir/main-import-view/selected-header-missing	selfhost_scanner_multi_exit_min	scanner multi-exit loop accepted by generic_loop_v1 ExitAllowed recipe
apps/tests/phase29bq_selfhost_blocker_read_number_continue_staged_min.hako	callable-loop-handoff/incomplete-binding-coverage	selfhost_read_number_continue_staged_min	staged scanner continue with partial loop-carried accumulator
apps/tests/phase29bq_selfhost_blocker_parse_expr2_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_expr2_min	selfhost parse_expr2 loop(true) with &&/|| break
apps/tests/phase29bq_selfhost_blocker_parse_if_min.hako	mir/callable-main/qualified-preflight	selfhost_parse_if_min	selfhost parse_if minimal if/else shape
apps/tests/phase29bq_selfhost_blocker_generic_loop_print_min.hako	callable-loop/facts-absent	selfhost_generic_loop_print_min	generic loop allows Print in body (planner-required)
apps/tests/phase29bq_generic_loop_v1_local_def_continue_min.hako	mir/callable-main/qualified-preflight	generic_loop_v1_local_def_continue_min	loop(cond) local decl + continue keeps local in scope
apps/tests/phase29bq_generic_loop_v1_nested_min.hako	mir/normal-root/consume	generic_loop_v1_nested_min	loop(cond) nested loop body (RecipeBlock recursion)
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_depth1_no_break_or_continue_min.hako	mir/callable-main/qualified-preflight	selfhost_scan_methods_nested_loop_depth1_no_break_or_continue_min	selfhost
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_depth1_no_break_or_continue_pure_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	selfhost_scan_methods_nested_loop_depth1_no_break_or_continue_pure_min	selfhost
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_state_machine_min.hako	mir/callable-semantic-package/issue	selfhost_scan_methods_nested_loop_state_machine_min	selfhost _scan_methods nested loop state machine break/continue
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_cluster3_min.hako	mir/callable-semantic-package/issue	selfhost_scan_methods_nested_loop_cluster3_min	selfhost _scan_methods nested loop cluster3
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_idx19_min.hako	mir/callable-semantic-package/issue	selfhost_scan_methods_nested_loop_idx19_min	selfhost _scan_methods nested loop idx19 (rparen scan)
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_idx28_min.hako	mir/callable-semantic-package/issue	selfhost_scan_methods_nested_loop_idx28_min	selfhost _scan_methods nested loop idx28 (lbrace scan)
apps/tests/phase29bq_selfhost_blocker_scan_methods_nested_loop_idx35_min.hako	mir/callable-semantic-package/issue	selfhost_scan_methods_nested_loop_idx35_min	selfhost _scan_methods nested loop idx35 (rbrace scan)
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_empty_then_min.hako	callable-loop/route-not-front-selected	selfhost_scan_all_boxes_empty_then_min	selfhost
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_program_stmt_min.hako	callable-loop/route-not-front-selected	selfhost_scan_all_boxes_program_stmt_min	selfhost
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_program_stmt_if_nested_program_min.hako	callable-loop/facts-absent	selfhost_scan_all_boxes_program_stmt_if_nested_program_min	selfhost scan_all_boxes Program stmt with If + nested Program
apps/tests/phase29bq_selfhost_blocker_scan_all_boxes_return_in_debug_guard_min.hako	callable-loop/facts-absent	selfhost_scan_all_boxes_return_in_debug_guard_min	selfhost scan_all_boxes return in debug guard
apps/tests/phase29bq_selfhost_blocker_phi_missing_step_join_cursor_min.hako	callable-loop/facts-absent	selfhost_phi_missing_step_join_cursor_min	selfhost
apps/tests/phase29bq_selfhost_blocker_return_continue_hetero_simple.hako	mir/callable-main/qualified-preflight	return_continue_hetero_simple	Shallow hetero-return-if with continue (depth 1)
apps/tests/phase29bq_selfhost_blocker_seek_array_end_return_if_min.hako	mir/callable-main/qualified-preflight	selfhost_seek_array_end_return_if_min	selfhost seek_array_end return-in-body shape
apps/tests/phase29bq_selfhost_blocker_extract_body_brace_return_min.hako	mir/main-import-view/selected-header-missing	selfhost_extract_body_brace_return_min	selfhost extract_body brace return-in-body shape
apps/tests/phase29bq_selfhost_blocker_decode_escapes_if_idx12_min.hako	mir/callable-main/qualified-preflight	decode_escapes_if_idx12_min	_decode_escapes nested loop in if(e=="u")
apps/tests/phase29bq_selfhost_blocker_decode_escapes_group_if_fallthrough_mutation_min.hako	callable-loop-handoff/nested-loop-profile-not-admitted	decode_escapes_group_if_fallthrough	group-if fallthrough mutation
apps/tests/phase29bq_selfhost_blocker_while_cap_min.hako	parse/context	while_cap	While capability
apps/tests/phase29bq_joinir_scan_loop_comma_close_min.hako	mir/callable-main/qualified-preflight	scan_loop_v0_comma_close_min	scan loop v0: comma continue + close break
apps/tests/phase29bq_joinir_scan_loop_range_lte_minus1_min.hako	parse/context	scan_loop_v0_lte_n_minus1_min	scan loop v0: range shape `i <= n - 1` (RNR-05 min3 pin)
